d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed,region,assists_per_level,damage_obj_per_level,damage_building_per_level,damage_turrets_per_level,deaths_per_level,kills_per_level,time_cc_per_level,damage_taken_per_level,turret_kills_per_level,vision_score_per_level,damage_total_per_level,gold_earned_per_level
4.0,,Swain,Side.red,3.0,0.0,0.0,0.0,6.0,1.3333333333333333,5.0,12.0,35.0,18435.0,0.0,16.0,67796,8977,Other,Many,NA,0.25,0.0,0.0,0.0,0.5,0.4166666666666667,2.9166666666666665,1536.25,0.0,1.3333333333333333,5649.666666666667,748.0833333333334
4.0,11.0,Karthus,Side.blue,8.0,114.0,13398.0,114.0,7.0,1.4285714285714286,2.0,12.0,,23040.0,0.0,16.0,146047,8667,TopLane_Jungle,Few,NA,0.6666666666666666,9.5,1116.5,9.5,0.5833333333333334,0.16666666666666666,1.0,1920.0,0.0,1.3333333333333333,12170.583333333334,722.25
14.0,4.0,Rumble,Side.red,9.0,4433.0,12742.0,4433.0,4.0,4.0,7.0,16.0,14.0,19787.0,1.0,39.0,152988,13694,Other,Many,NA,0.5625,277.0625,796.375,277.0625,0.25,0.4375,0.875,1236.6875,0.0625,2.4375,9561.75,855.875
4.0,3.0,Vayne,Side.red,4.0,7460.0,7460.0,7460.0,0.0,12.0,8.0,11.0,6.0,8916.0,4.0,,64209,9543,Other,Many,NA,0.36363636363636365,678.1818181818181,678.1818181818181,678.1818181818181,0.0,0.7272727272727273,0.5454545454545454,810.5454545454545,0.36363636363636365,1.552734292202983,5837.181818181818,867.5454545454545
12.0,14.0,Camille,Side.red,3.0,0.0,0.0,0.0,3.0,2.333333333333333,4.0,13.0,21.0,,0.0,18.0,66197,8091,TopLane_Jungle,Many,NA,0.23076923076923078,0.0,0.0,0.0,0.23076923076923078,0.3076923076923077,1.6153846153846154,1773.5620679461656,0.0,1.3846153846153846,5092.076923076923,622.3846153846154
4.0,12.0,Sylas,Side.red,17.0,4011.0,4011.0,4011.0,5.0,5.4,10.0,15.0,28.0,30250.0,2.0,8.0,108735,12910,Other,Many,NA,1.1333333333333333,267.4,267.4,267.4,0.3333333333333333,0.6666666666666666,1.8666666666666667,2016.6666666666667,0.13333333333333333,0.5333333333333333,7249.0,860.6666666666666
4.0,14.0,Rakan,Side.blue,14.0,0.0,0.0,0.0,6.0,2.333333333333333,0.0,12.0,21.0,14478.0,0.0,28.0,12237,5665,Other,Few,NA,1.1666666666666667,0.0,0.0,0.0,0.5,0.0,1.75,1206.5,0.0,2.3333333333333335,1019.75,472.0833333333333
4.0,12.0,Kennen,Side.red,1.0,3353.0,3353.0,3353.0,0.0,7.0,6.0,10.0,8.0,4272.0,,11.0,50392,6504,TopLane_Jungle,Few,NA,0.1,335.3,335.3,335.3,0.0,0.6,0.8,427.2,0.08565570458952812,1.1,5039.2,650.4
4.0,3.0,Aphelios,Side.red,7.0,14329.0,24311.0,14329.0,6.0,2.0,5.0,13.0,8.0,20611.0,5.0,18.0,137337,12715,Other,Many,NA,0.5384615384615384,1102.2307692307693,1870.076923076923,1102.2307692307693,0.46153846153846156,0.38461538461538464,0.6153846153846154,1585.4615384615386,0.38461538461538464,1.3846153846153846,10564.384615384615,978.0769230769231
4.0,7.0,Caitlyn,Side.blue,6.0,10256.0,17281.0,10256.0,4.0,4.75,13.0,14.0,12.0,9650.0,5.0,23.0,119675,13867,Other,Many,NA,0.42857142857142855,732.5714285714286,1234.357142857143,732.5714285714286,0.2857142857142857,0.9285714285714286,0.8571428571428571,689.2857142857143,0.35714285714285715,1.6428571428571428,8548.214285714286,990.5
6.0,4.0,Tryndamere,Side.red,10.0,3574.0,11487.0,3574.0,8.0,2.75,12.0,18.0,21.0,48960.0,1.0,26.0,259083,17406,TopLane_Jungle,Many,NA,0.5555555555555556,198.55555555555554,638.1666666666666,198.55555555555554,0.4444444444444444,0.6666666666666666,1.1666666666666667,2720.0,0.05555555555555555,1.4444444444444444,14393.5,967.0
12.0,4.0,Camille,Side.red,9.0,826.0,2664.0,826.0,8.0,1.25,1.0,14.0,12.0,26634.0,0.0,9.0,78217,7811,TopLane_Jungle,Many,NA,0.6428571428571429,59.0,190.28571428571428,59.0,0.5714285714285714,0.07142857142857142,0.8571428571428571,1902.4285714285713,0.0,0.6428571428571429,5586.928571428572,557.9285714285714
4.0,14.0,Thresh,Side.red,12.0,1915.0,3395.0,1915.0,5.0,2.8,2.0,12.0,30.0,12735.0,0.0,53.0,25114,7290,Other,Few,NA,1.0,159.58333333333334,282.9166666666667,159.58333333333334,0.4166666666666667,0.16666666666666666,2.5,1061.25,0.0,4.416666666666667,2092.8333333333335,607.5
4.0,,Viego,Side.blue,11.0,3053.0,,3053.0,2.0,8.5,6.0,13.0,8.0,23797.0,,19.0,131255,10291,TopLane_Jungle,Few,NA,0.8461538461538461,234.84615384615384,1458.9486105413387,234.84615384615384,0.15384615384615385,0.46153846153846156,0.6153846153846154,1830.5384615384614,0.05772698135520735,1.4615384615384615,10096.538461538461,791.6153846153846
4.0,7.0,Soraka,Side.blue,3.0,33.0,33.0,33.0,6.0,0.5,0.0,8.0,25.0,11752.0,0.0,,7929,4667,Other,Few,NA,0.375,4.125,4.125,4.125,0.75,0.0,3.125,1469.0,0.0,3.7356949455772988,991.125,583.375
4.0,12.0,Kennen,Side.blue,9.0,8797.0,9466.0,8797.0,4.0,4.75,10.0,17.0,22.0,20517.0,2.0,29.0,136999,13582,TopLane_Jungle,Many,NA,0.5294117647058824,517.4705882352941,556.8235294117648,517.4705882352941,0.23529411764705882,0.5882352941176471,1.2941176470588236,1206.8823529411766,0.11764705882352941,1.7058823529411764,8058.764705882353,798.9411764705883
4.0,12.0,TwistedFate,Side.red,11.0,1138.0,2721.0,1138.0,10.0,1.5,4.0,15.0,35.0,26207.0,1.0,17.0,122355,11462,Other,Many,NA,0.7333333333333333,75.86666666666666,181.4,75.86666666666666,0.6666666666666666,0.26666666666666666,2.3333333333333335,1747.1333333333334,0.06666666666666667,1.1333333333333333,8157.0,764.1333333333333
3.0,4.0,Lux,Side.blue,2.0,818.0,3410.0,818.0,3.0,1.0,1.0,10.0,46.0,6978.0,0.0,39.0,26104,5163,Other,Few,NA,0.2,81.8,341.0,81.8,0.3,0.1,4.6,697.8,0.0,3.9,2610.4,516.3
12.0,4.0,Sylas,Side.blue,6.0,1320.0,2906.0,1320.0,4.0,3.75,9.0,16.0,16.0,23652.0,2.0,21.0,122522,12141,Other,Many,NA,0.375,82.5,181.625,82.5,0.25,0.5625,1.0,1478.25,0.125,1.3125,7657.625,758.8125
14.0,4.0,Rakan,Side.blue,10.0,0.0,67.0,0.0,8.0,1.375,1.0,10.0,19.0,12521.0,0.0,47.0,15841,5835,Other,Few,NA,1.0,0.0,6.7,0.0,0.8,0.1,1.9,1252.1,0.0,4.7,1584.1,583.5
4.0,3.0,MissFortune,Side.red,10.0,1270.0,1270.0,1270.0,9.0,2.0,8.0,15.0,16.0,22937.0,0.0,22.0,170685,14609,Other,Many,NA,0.6666666666666666,84.66666666666667,84.66666666666667,84.66666666666667,0.6,0.5333333333333333,1.0666666666666667,1529.1333333333334,0.0,1.4666666666666666,11379.0,973.9333333333333
14.0,4.0,Zed,Side.red,2.0,3778.0,,3778.0,4.0,1.0,2.0,14.0,3.0,12931.0,1.0,,123188,9345,Other,Many,NA,0.14285714285714285,269.85714285714283,407.7282933723471,269.85714285714283,0.2857142857142857,0.14285714285714285,0.21428571428571427,923.6428571428571,0.07142857142857142,1.387942513835371,8799.142857142857,667.5
4.0,11.0,LeeSin,Side.blue,15.0,1859.0,35817.0,1859.0,5.0,3.8,4.0,17.0,,31958.0,1.0,40.0,176667,12980,TopLane_Jungle,Few,NA,0.8823529411764706,109.3529411764706,2106.8823529411766,109.3529411764706,0.29411764705882354,0.23529411764705882,1.0,1879.8823529411766,0.058823529411764705,2.3529411764705883,10392.176470588236,763.5294117647059
4.0,14.0,Lux,Side.red,21.0,935.0,6902.0,,11.0,2.4545454545454546,6.0,15.0,,23807.0,0.0,66.0,82536,12563,Other,Few,NA,1.4,62.333333333333336,460.1333333333333,,0.7333333333333333,0.4,3.0,1587.1333333333334,0.0,4.4,5502.4,837.5333333333333
12.0,,TwistedFate,Side.red,10.0,652.0,652.0,,6.0,1.8333333333333333,1.0,17.0,42.0,21010.0,1.0,23.0,174075,13310,Other,Many,NA,0.5882352941176471,38.35294117647059,38.35294117647059,,0.35294117647058826,0.058823529411764705,2.4705882352941178,1235.8823529411766,0.058823529411764705,1.3529411764705883,10239.70588235294,782.9411764705883
4.0,14.0,Rakan,Side.blue,4.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,12.0,7075.0,0.0,32.0,13337,4603,Other,Few,NA,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,1.3333333333333333,786.1111111111111,0.0,3.5555555555555554,1481.888888888889,511.44444444444446
4.0,14.0,Teemo,Side.blue,5.0,8544.0,29187.0,8544.0,2.0,4.0,3.0,17.0,30.0,13722.0,5.0,30.0,186801,13151,TopLane_Jungle,Many,NA,0.29411764705882354,502.5882352941176,1716.8823529411766,502.5882352941176,0.11764705882352941,0.17647058823529413,1.7647058823529411,807.1764705882352,0.29411764705882354,1.7647058823529411,10988.29411764706,773.5882352941177
4.0,,Aphelios,Side.blue,2.0,969.0,969.0,,4.0,1.25,3.0,12.0,11.0,10676.0,,16.0,83603,8739,Other,Many,NA,0.16666666666666666,80.75,80.75,,0.3333333333333333,0.25,0.9166666666666666,889.6666666666666,0.12635757949815776,1.3333333333333333,6966.916666666667,728.25
4.0,12.0,Yone,Side.blue,1.0,369.0,369.0,369.0,5.0,0.2,0.0,10.0,,13883.0,0.0,9.0,41454,4812,TopLane_Jungle,Many,NA,0.1,36.9,36.9,36.9,0.5,0.0,1.0,1388.3,0.0,0.9,4145.4,481.2
4.0,7.0,MissFortune,Side.red,3.0,13083.0,13083.0,13083.0,1.0,6.0,3.0,10.0,2.0,6075.0,5.0,4.0,83547,9349,Other,Many,NA,0.3,1308.3,1308.3,1308.3,0.1,0.3,0.2,607.5,0.5,0.4,8354.7,934.9
4.0,12.0,Camille,Side.red,7.0,1827.0,6120.0,1827.0,8.0,1.75,7.0,16.0,31.0,,1.0,21.0,126281,12494,TopLane_Jungle,Many,NA,0.4375,114.1875,382.5,114.1875,0.5,0.4375,1.9375,1773.5620679461656,0.0625,1.3125,7892.5625,780.875
,7.0,Syndra,Side.blue,9.0,1593.0,5747.0,1593.0,4.0,3.25,4.0,14.0,20.0,13459.0,0.0,18.0,100065,10657,Other,Many,NA,0.6428571428571429,113.78571428571429,410.5,113.78571428571429,0.2857142857142857,0.2857142857142857,1.4285714285714286,961.3571428571429,0.0,1.2857142857142858,7147.5,761.2142857142857
14.0,4.0,Alistar,Side.red,23.0,0.0,1416.0,,0.0,24.0,1.0,13.0,38.0,11405.0,0.0,58.0,23071,7585,Other,Few,NA,1.7692307692307692,0.0,108.92307692307692,,0.0,0.07692307692307693,2.923076923076923,877.3076923076923,0.0,4.461538461538462,1774.6923076923076,583.4615384615385
3.0,4.0,Jhin,Side.red,4.0,0.0,3615.0,0.0,4.0,1.75,3.0,12.0,10.0,13216.0,0.0,25.0,105561,9022,Other,Many,NA,0.3333333333333333,0.0,301.25,0.0,0.3333333333333333,0.25,0.8333333333333334,1101.3333333333333,0.0,2.0833333333333335,8796.75,751.8333333333334
4.0,11.0,Khazix,Side.red,8.0,479.0,41248.0,,2.0,9.0,10.0,15.0,7.0,28065.0,0.0,27.0,184598,12193,TopLane_Jungle,Few,NA,0.5333333333333333,31.933333333333334,2749.866666666667,,0.13333333333333333,0.6666666666666666,0.4666666666666667,1871.0,0.0,1.8,12306.533333333333,812.8666666666667
4.0,6.0,Tryndamere,Side.red,3.0,13901.0,24117.0,13901.0,3.0,3.0,6.0,16.0,5.0,22574.0,7.0,34.0,213960,15070,TopLane_Jungle,Many,NA,0.1875,868.8125,1507.3125,868.8125,0.1875,0.375,0.3125,1410.875,0.4375,2.125,13372.5,941.875
4.0,,Fiddlesticks,Side.blue,7.0,0.0,2238.0,0.0,7.0,1.4285714285714286,3.0,11.0,25.0,22855.0,0.0,30.0,98918,8183,TopLane_Jungle,Few,NA,0.6363636363636364,0.0,203.45454545454547,0.0,0.6363636363636364,0.2727272727272727,2.272727272727273,2077.7272727272725,0.0,2.727272727272727,8992.545454545454,743.9090909090909
14.0,4.0,Qiyana,Side.red,5.0,4985.0,10173.0,4985.0,1.0,13.0,8.0,13.0,11.0,9489.0,2.0,19.0,128431,11246,Other,Many,NA,0.38461538461538464,383.46153846153845,782.5384615384615,383.46153846153845,0.07692307692307693,0.6153846153846154,0.8461538461538461,729.9230769230769,0.15384615384615385,1.4615384615384615,9879.307692307691,865.0769230769231
4.0,12.0,Ryze,Side.red,5.0,6833.0,19165.0,6833.0,2.0,5.0,5.0,18.0,22.0,20009.0,5.0,,270764,15684,Other,Many,NA,0.2777777777777778,379.6111111111111,1064.7222222222222,379.6111111111111,0.1111111111111111,0.2777777777777778,1.2222222222222223,1111.611111111111,0.2777777777777778,1.4565096458478812,15042.444444444445,871.3333333333334
3.0,4.0,Karthus,Side.red,4.0,0.0,2664.0,0.0,8.0,0.875,3.0,15.0,19.0,17904.0,,26.0,168694,12195,Other,Many,NA,0.26666666666666666,0.0,177.6,0.0,0.5333333333333333,0.2,1.2666666666666666,1193.6,0.06517143182059149,1.7333333333333334,11246.266666666666,813.0
14.0,4.0,Rengar,Side.blue,10.0,5405.0,15328.0,5405.0,7.0,2.7142857142857144,9.0,16.0,11.0,24560.0,2.0,29.0,174857,14516,TopLane_Jungle,Many,NA,0.625,337.8125,958.0,337.8125,0.4375,0.5625,0.6875,1535.0,0.125,1.8125,10928.5625,907.25
4.0,7.0,MissFortune,Side.blue,8.0,1133.0,2881.0,1133.0,6.0,1.8333333333333333,3.0,12.0,,13086.0,0.0,40.0,90733,9322,Other,Many,NA,0.6666666666666666,94.41666666666667,240.08333333333334,94.41666666666667,0.5,0.25,1.0,1090.5,0.0,3.3333333333333335,7561.083333333333,776.8333333333334
1.0,4.0,Xayah,Side.blue,4.0,5114.0,9829.0,5114.0,3.0,3.0,5.0,14.0,6.0,12974.0,2.0,11.0,126493,10300,Other,Many,NA,0.2857142857142857,365.2857142857143,702.0714285714286,365.2857142857143,0.21428571428571427,0.35714285714285715,0.42857142857142855,926.7142857142857,0.14285714285714285,0.7857142857142857,9035.214285714286,735.7142857142857
4.0,12.0,Fizz,Side.blue,9.0,2829.0,2829.0,2829.0,7.0,1.8571428571428568,4.0,14.0,11.0,22822.0,1.0,14.0,79203,9658,Other,Many,NA,0.6428571428571429,202.07142857142858,202.07142857142858,202.07142857142858,0.5,0.2857142857142857,0.7857142857142857,1630.142857142857,0.07142857142857142,1.0,5657.357142857143,689.8571428571429
1.0,4.0,Caitlyn,Side.blue,7.0,4870.0,12088.0,4870.0,4.0,3.5,7.0,14.0,10.0,21341.0,1.0,30.0,213015,13324,Other,Many,NA,0.5,347.85714285714283,863.4285714285714,347.85714285714283,0.2857142857142857,0.5,0.7142857142857143,1524.357142857143,0.07142857142857142,2.142857142857143,15215.357142857143,951.7142857142857
11.0,4.0,Viego,Side.blue,10.0,1545.0,30851.0,1545.0,1.0,13.0,3.0,13.0,14.0,29109.0,2.0,6.0,141503,9363,TopLane_Jungle,Few,NA,0.7692307692307693,118.84615384615384,2373.153846153846,118.84615384615384,0.07692307692307693,0.23076923076923078,1.0769230769230769,2239.153846153846,0.15384615384615385,0.46153846153846156,10884.846153846154,720.2307692307693
14.0,4.0,Rumble,Side.blue,4.0,367.0,6971.0,367.0,5.0,2.0,6.0,14.0,11.0,15682.0,,6.0,132897,10367,Other,Many,NA,0.2857142857142857,26.214285714285715,497.92857142857144,26.214285714285715,0.35714285714285715,0.42857142857142855,0.7857142857142857,1120.142857142857,0.057422815279958135,0.42857142857142855,9492.642857142857,740.5
1.0,4.0,Vayne,Side.blue,4.0,0.0,5779.0,0.0,6.0,1.6666666666666667,6.0,15.0,16.0,21834.0,0.0,48.0,204698,14533,Other,Many,NA,0.26666666666666666,0.0,385.26666666666665,0.0,0.4,0.4,1.0666666666666667,1455.6,0.0,3.2,13646.533333333333,968.8666666666667
12.0,4.0,Jax,Side.red,1.0,707.0,4343.0,707.0,4.0,0.75,2.0,13.0,7.0,17778.0,1.0,15.0,80071,8235,TopLane_Jungle,Many,NA,0.07692307692307693,54.38461538461539,334.0769230769231,54.38461538461539,0.3076923076923077,0.15384615384615385,0.5384615384615384,1367.5384615384614,0.07692307692307693,1.1538461538461537,6159.307692307692,633.4615384615385
14.0,4.0,Thresh,Side.blue,10.0,630.0,630.0,630.0,7.0,1.8571428571428568,3.0,13.0,46.0,23324.0,0.0,62.0,37530,8172,Other,Few,NA,0.7692307692307693,48.46153846153846,48.46153846153846,48.46153846153846,0.5384615384615384,0.23076923076923078,3.5384615384615383,1794.1538461538462,0.0,4.769230769230769,2886.923076923077,628.6153846153846
4.0,14.0,Sett,Side.blue,6.0,771.0,3955.0,771.0,7.0,1.1428571428571428,2.0,15.0,29.0,31224.0,0.0,24.0,97087,9458,TopLane_Jungle,Many,NA,0.4,51.4,263.6666666666667,51.4,0.4666666666666667,0.13333333333333333,1.9333333333333333,2081.6,0.0,1.6,6472.466666666666,630.5333333333333
4.0,7.0,Vayne,Side.red,4.0,658.0,7926.0,658.0,8.0,0.75,2.0,16.0,,27289.0,0.0,48.0,141766,11749,Other,Many,NA,0.25,41.125,495.375,41.125,0.5,0.125,1.0,1705.5625,0.0,3.0,8860.375,734.3125
4.0,14.0,Zoe,Side.red,4.0,1823.0,2660.0,1823.0,10.0,1.0,6.0,12.0,47.0,20773.0,1.0,7.0,93552,9194,Other,Many,NA,0.3333333333333333,151.91666666666666,221.66666666666666,151.91666666666666,0.8333333333333334,0.5,3.9166666666666665,1731.0833333333333,0.08333333333333333,0.5833333333333334,7796.0,766.1666666666666
1.0,4.0,Jinx,Side.blue,8.0,3849.0,26326.0,3849.0,5.0,2.2,3.0,14.0,17.0,12139.0,2.0,18.0,173434,12178,Other,Many,NA,0.5714285714285714,274.92857142857144,1880.4285714285713,274.92857142857144,0.35714285714285715,0.21428571428571427,1.2142857142857142,867.0714285714286,0.14285714285714285,1.2857142857142858,12388.142857142857,869.8571428571429
7.0,4.0,Swain,Side.red,5.0,3008.0,5455.0,3008.0,10.0,0.9,4.0,14.0,38.0,28232.0,1.0,13.0,141855,10835,Other,Many,NA,0.35714285714285715,214.85714285714286,389.64285714285717,214.85714285714286,0.7142857142857143,0.2857142857142857,2.7142857142857144,2016.5714285714287,0.07142857142857142,0.9285714285714286,10132.5,773.9285714285714
12.0,,Galio,Side.red,8.0,2663.0,4975.0,2663.0,1.0,9.0,1.0,13.0,17.0,7399.0,1.0,14.0,98991,7959,Other,Many,NA,0.6153846153846154,204.84615384615384,382.6923076923077,204.84615384615384,0.07692307692307693,0.07692307692307693,1.3076923076923077,569.1538461538462,0.07692307692307693,1.0769230769230769,7614.692307692308,612.2307692307693
7.0,4.0,Jinx,Side.red,1.0,1532.0,1532.0,1532.0,4.0,1.0,3.0,8.0,15.0,7518.0,0.0,8.0,51724,6465,Other,Many,NA,0.125,191.5,191.5,191.5,0.5,0.375,1.875,939.75,0.0,1.0,6465.5,808.125
14.0,11.0,Hecarim,Side.red,8.0,875.0,26955.0,875.0,1.0,23.0,15.0,15.0,21.0,27345.0,,35.0,163080,12865,TopLane_Jungle,Few,NA,0.5333333333333333,58.333333333333336,1797.0,58.333333333333336,0.06666666666666667,1.0,1.4,1823.0,0.05129448438271968,2.3333333333333335,10872.0,857.6666666666666
14.0,4.0,Thresh,Side.blue,15.0,343.0,3672.0,343.0,1.0,16.0,1.0,12.0,19.0,9433.0,0.0,66.0,22473,7391,Other,Few,NA,1.25,28.583333333333332,306.0,28.583333333333332,0.08333333333333333,0.08333333333333333,1.5833333333333333,786.0833333333334,0.0,5.5,1872.75,615.9166666666666
,12.0,Graves,Side.red,4.0,6687.0,33250.0,6687.0,3.0,5.333333333333333,12.0,16.0,15.0,19533.0,,25.0,216426,17109,TopLane_Jungle,Many,NA,0.25,417.9375,2078.125,417.9375,0.1875,0.75,0.9375,1220.8125,0.08647747890075255,1.5625,13526.625,1069.3125
4.0,3.0,Yasuo,Side.red,15.0,7002.0,20110.0,7002.0,4.0,5.25,6.0,15.0,33.0,22102.0,2.0,16.0,203866,14591,Other,Many,NA,1.0,466.8,1340.6666666666667,466.8,0.26666666666666666,0.4,2.2,1473.4666666666667,0.13333333333333333,1.0666666666666667,13591.066666666668,972.7333333333333
4.0,14.0,Rakan,Side.blue,9.0,58.0,353.0,58.0,6.0,2.0,3.0,10.0,31.0,14642.0,0.0,89.0,20319,6941,Other,Few,NA,0.9,5.8,35.3,5.8,0.6,0.3,3.1,1464.2,0.0,8.9,2031.9,694.1
4.0,12.0,Malphite,Side.red,2.0,2007.0,2007.0,2007.0,3.0,1.3333333333333333,2.0,12.0,14.0,11458.0,1.0,17.0,87679,8190,TopLane_Jungle,Many,NA,0.16666666666666666,167.25,167.25,167.25,0.25,0.16666666666666666,1.1666666666666667,954.8333333333334,0.08333333333333333,1.4166666666666667,7306.583333333333,682.5
4.0,,Karthus,Side.red,13.0,1264.0,25495.0,1264.0,8.0,2.75,9.0,14.0,9.0,21176.0,1.0,13.0,156847,11373,TopLane_Jungle,Few,NA,0.9285714285714286,90.28571428571429,1821.0714285714287,90.28571428571429,0.5714285714285714,0.6428571428571429,0.6428571428571429,1512.5714285714287,0.07142857142857142,0.9285714285714286,11203.357142857143,812.3571428571429
4.0,12.0,Pyke,Side.blue,7.0,2901.0,2901.0,2901.0,4.0,6.0,17.0,14.0,26.0,22875.0,0.0,14.0,74627,19574,Other,Many,NA,0.5,207.21428571428572,207.21428571428572,207.21428571428572,0.2857142857142857,1.2142857142857142,1.8571428571428572,1633.9285714285713,0.0,1.0,5330.5,1398.142857142857
4.0,14.0,Graves,Side.blue,7.0,1581.0,2785.0,1581.0,5.0,2.0,3.0,14.0,9.0,17780.0,0.0,21.0,107978,9731,Other,Many,NA,0.5,112.92857142857143,198.92857142857142,112.92857142857143,0.35714285714285715,0.21428571428571427,0.6428571428571429,1270.0,0.0,1.5,7712.714285714285,695.0714285714286
1.0,4.0,Tristana,Side.blue,1.0,10885.0,20809.0,10885.0,2.0,5.0,9.0,13.0,2.0,11696.0,3.0,,137798,12310,Other,Many,NA,0.07692307692307693,837.3076923076923,1600.6923076923076,837.3076923076923,0.15384615384615385,0.6923076923076923,0.15384615384615385,899.6923076923077,0.23076923076923078,1.5824912368164965,10599.846153846154,946.9230769230769
4.0,12.0,Jayce,Side.red,8.0,5655.0,,5655.0,5.0,2.2,3.0,14.0,5.0,13276.0,,21.0,89444,9689,TopLane_Jungle,Many,NA,0.5714285714285714,403.92857142857144,643.1250113054626,403.92857142857144,0.35714285714285715,0.21428571428571427,0.35714285714285715,948.2857142857143,0.12081980687053151,1.5,6388.857142857143,692.0714285714286
7.0,4.0,Jinx,Side.red,19.0,10513.0,29357.0,10513.0,7.0,4.428571428571429,12.0,16.0,,33026.0,4.0,36.0,200083,15242,Other,Many,NA,1.1875,657.0625,1834.8125,657.0625,0.4375,0.75,1.0,2064.125,0.25,2.25,12505.1875,952.625
4.0,12.0,Ryze,Side.blue,9.0,1830.0,7973.0,1830.0,9.0,1.5555555555555556,5.0,15.0,40.0,29803.0,0.0,23.0,192291,11981,Other,Many,NA,0.6,122.0,531.5333333333333,122.0,0.6,0.3333333333333333,2.6666666666666665,1986.8666666666666,0.0,1.5333333333333334,12819.4,798.7333333333333
14.0,4.0,Alistar,Side.blue,28.0,0.0,0.0,0.0,7.0,4.142857142857143,1.0,15.0,,26382.0,0.0,86.0,20005,9672,Other,Few,NA,1.8666666666666667,0.0,0.0,0.0,0.4666666666666667,0.06666666666666667,4.0,1758.8,0.0,5.733333333333333,1333.6666666666667,644.8
11.0,4.0,LeeSin,Side.blue,15.0,0.0,28359.0,0.0,6.0,3.1666666666666665,4.0,14.0,14.0,27403.0,1.0,26.0,138861,10957,TopLane_Jungle,Few,NA,1.0714285714285714,0.0,2025.642857142857,0.0,0.42857142857142855,0.2857142857142857,1.0,1957.357142857143,0.07142857142857142,1.8571428571428572,9918.642857142857,782.6428571428571
11.0,4.0,Viego,Side.red,10.0,1181.0,9988.0,1181.0,8.0,2.75,12.0,15.0,20.0,40250.0,0.0,30.0,119282,12772,TopLane_Jungle,Few,NA,0.6666666666666666,78.73333333333333,665.8666666666667,78.73333333333333,0.5333333333333333,0.8,1.3333333333333333,2683.3333333333335,0.0,2.0,7952.133333333333,851.4666666666667
4.0,14.0,Leona,Side.red,14.0,124.0,493.0,124.0,3.0,5.333333333333333,2.0,13.0,46.0,14615.0,0.0,62.0,22121,7757,Other,Few,NA,1.0769230769230769,9.538461538461538,37.92307692307692,9.538461538461538,0.23076923076923078,0.15384615384615385,3.5384615384615383,1124.2307692307693,0.0,4.769230769230769,1701.6153846153845,596.6923076923077
3.0,4.0,Jinx,Side.blue,6.0,148.0,7829.0,148.0,10.0,1.8,12.0,15.0,19.0,20705.0,0.0,11.0,159994,14057,Other,Many,NA,0.4,9.866666666666667,521.9333333333333,9.866666666666667,0.6666666666666666,0.8,1.2666666666666666,1380.3333333333333,0.0,0.7333333333333333,10666.266666666666,937.1333333333333
4.0,,Lulu,Side.blue,26.0,1937.0,2474.0,1937.0,8.0,3.75,4.0,15.0,34.0,22649.0,0.0,76.0,35516,10791,Other,Few,NA,1.7333333333333334,129.13333333333333,164.93333333333334,129.13333333333333,0.5333333333333333,0.26666666666666666,2.2666666666666666,1509.9333333333334,0.0,5.066666666666666,2367.733333333333,719.4
7.0,4.0,Karma,Side.red,21.0,915.0,3766.0,915.0,4.0,6.0,3.0,12.0,,,1.0,,23731,8905,Other,Few,NA,1.75,76.25,313.8333333333333,76.25,0.3333333333333333,0.25,2.0,1229.0483799528752,0.08333333333333333,4.728347668031381,1977.5833333333333,742.0833333333334
